mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbregressor__colsample_bylevel,param_xgbregressor__colsample_bytree,param_xgbregressor__learning_rate,param_xgbregressor__max_depth,param_xgbregressor__n_estimators,param_xgbregressor__reg_alpha,param_xgbregressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
14.12649381160736,5.81659578730844,0.25980690121650696,0.05269914272621697,0.8,0.8,0.01,4,200,0.01,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 4, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.8}",-1.2597335036674457,-1.1999622482649501,-1.23741402277646,-1.2835997202468992,-1.218500147546651,-1.235193918740981,-1.3406620755092753,-1.1085935434475416,-1.2354573975250256,0.06286973244229513,356,-1.129898559116122,-1.202873042088826,-1.2104982770686419,-1.2343096504002458,-1.2474355976159226,-1.2479722153213044,-1.2548453749039545,-1.2619691754310733,-1.2237252364932614,0.04047591993939643
12.722897469997406,5.210493633094144,0.2530660331249237,0.0483219381409245,0.8,0.8,0.01,4,200,0.01,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 4, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 1}",-1.2587329723520817,-1.2030085062803637,-1.2369818080297934,-1.285211722407072,-1.2184751159723188,-1.2376900246126559,-1.3403011486501872,-1.1102180862057203,-1.2363274230637742,0.0622865593477688,359,-1.1317590170975815,-1.203770583468338,-1.2112526326201403,-1.2340620299340015,-1.2491863320908376,-1.2479081808649812,-1.2547384069171559,-1.2616938907769017,-1.2242963842212422,0.03992539416029765
11.569205909967422,5.504980224505064,0.2506338953971863,0.04754930359505691,0.8,0.8,0.01,6,100,0,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.6}",-1.4305815897133964,-1.4769582497156797,-1.3767084442694315,-1.4912728974107388,-1.5014911418229921,-1.5194607832808373,-1.7166129032594217,-1.5029751851440012,-1.5020076493270622,0.09213136674427486,405,-1.595839858137492,-1.5815633785014098,-1.5568938817287836,-1.5509806799695065,-1.5535719657484017,-1.5533495334103105,-1.5583184128958671,-1.5731357319376134,-1.5654566802911731,0.015261026623245088
10.42425274848938,4.3839927737534925,0.2484980821609497,0.04637100511780035,0.8,0.8,0.01,6,100,0,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.8}",-1.4339540650117846,-1.4741792708474732,-1.3769120513958082,-1.4891986227526186,-1.5016901442126624,-1.5201740090073006,-1.715665081660019,-1.50533906893842,-1.5021390392282608,0.09165783166575422,407,-1.595587511522939,-1.581650701430289,-1.557012640946702,-1.5510244696789481,-1.5542774188682442,-1.5529674511204876,-1.5585524943924358,-1.5732181300568338,-1.56553635225211,0.0151596407058194
9.565477758646011,4.059385401823008,0.24944978952407837,0.054213150899924255,0.8,0.8,0.01,6,100,0,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 1}",-1.4240647775094901,-1.46699430271115,-1.378928819831589,-1.489126370760649,-1.507478258869539,-1.514478894058555,-1.7091259662085756,-1.4964754951667976,-1.4983341106395431,0.09056865742034544,396,-1.593637836179847,-1.58101875016257,-1.558219527068327,-1.55107672669781,-1.554111544156376,-1.5518595476805608,-1.5591755605433681,-1.5727480718276279,-1.565230945539561,0.014583031035973474
10.936487823724747,4.272103581117774,0.2465091347694397,0.047497480725597174,0.8,0.8,0.01,6,100,0.01,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.6}",-1.4306443170500467,-1.4769750544874114,-1.3767095917321437,-1.4912739690004846,-1.5014920085415762,-1.5194657236174431,-1.7166148501870628,-1.5029659346996367,-1.5020176811644756,0.09212517946967896,406,-1.5958446503139254,-1.5815659291094355,-1.5568958807187039,-1.5509817512580502,-1.553572793030901,-1.5533479108955317,-1.5583190691867714,-1.5731372004930104,-1.5654581481257912,0.015262422881583217
10.21267506480217,4.267905557064113,0.24368011951446533,0.04608054472970457,0.8,0.8,0.01,6,100,0.01,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.8}",-1.433955830089203,-1.474181230328299,-1.3769118345518236,-1.4892002552312353,-1.5016901423780518,-1.5201744412246605,-1.7156667786500133,-1.5053393338067245,-1.5021399807825013,0.09165810699537008,408,-1.5955901470606233,-1.5816535563095306,-1.5570136922485602,-1.5510252630934716,-1.5542776558088083,-1.5529681229052765,-1.5585529293516365,-1.573217315696828,-1.565537335309342,0.01516033604821551
9.28321224451065,3.9368964231244403,0.24344012141227722,0.04844936258528692,0.8,0.8,0.01,6,100,0.01,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 1}",-1.4240066067733472,-1.4669959615928947,-1.3789286352249317,-1.4891272575720604,-1.5074785967042434,-1.5143483468522714,-1.70912687433815,-1.4964760532262398,-1.4983110415355172,0.09057193677782377,395,-1.593612085369389,-1.5810214110520908,-1.5582205211490165,-1.5510776209416475,-1.5541122497719835,-1.5519765290465566,-1.5591760553305913,-1.572748495298434,-1.5652431209949635,0.014563522764428221
20.477847635746002,8.919647272139809,0.26517319679260254,0.04846344898491385,0.8,0.8,0.01,6,200,0,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.6}",-1.1561356893015768,-1.1016079238698266,-1.1178431377233788,-1.152626161023595,-1.0858599609453377,-1.1251479845144237,-1.2396033308831558,-1.0046252074178517,-1.1229311744598933,0.06270245629849303,333,-1.0073227258578754,-1.0703059788577731,-1.0860536886582552,-1.1068053336489692,-1.1166867368450262,-1.1189794935932844,-1.129190161216164,-1.1328285806822167,-1.0960215874199455,0.038976678366515284
20.047390550374985,8.36520346979973,0.2699300944805145,0.047326831890667755,0.8,0.8,0.01,6,200,0,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.8}",-1.1536327930318073,-1.1004255202009703,-1.1190452559390465,-1.152253730315364,-1.0877161816812797,-1.1256514326741278,-1.2383341652886035,-1.00326529386411,-1.1225405466244136,0.06245804048767868,331,-1.0077840837937442,-1.0706376165792006,-1.0871738814157654,-1.1075721501562679,-1.1180351071460026,-1.1195053653402562,-1.12967085730825,-1.1311851450902721,-1.0964455258537198,0.03880285856208771
19.1897993683815,7.788598776279713,0.2669765055179596,0.046419811950014885,0.8,0.8,0.01,6,200,0,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 1}",-1.1528759211134156,-1.10410049043317,-1.1173695150756726,-1.1508887621917148,-1.0907653139438378,-1.124978668363524,-1.2386378799624747,-1.0065015221814402,-1.1232647591581562,0.061283859510381615,336,-1.0059412670847354,-1.0726131838861208,-1.0867587546626603,-1.1069773192237096,-1.118337568268558,-1.11921187830461,-1.129457143853979,-1.1330447396354952,-1.0965427318649836,0.03935498013603446
21.682027846574783,9.9447013209146,0.2715262472629547,0.048326313447217106,0.8,0.8,0.01,6,200,0.01,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.6}",-1.1577063424891942,-1.1016481219203011,-1.1176126147810967,-1.1526261338743589,-1.0858613648096809,-1.1251496452263439,-1.239607095215679,-1.0046694330104708,-1.1231100939158907,0.06279958658908907,335,-1.0079676764267562,-1.0703143568444853,-1.0858935010564474,-1.1068066810881139,-1.1166885757637637,-1.1189778563403057,-1.1291916244957299,-1.1328138734728832,-1.0960817681860606,0.03879635729136604
20.638085901737213,8.838309159921172,0.2603372633457184,0.04687261042729125,0.8,0.8,0.01,6,200,0.01,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.8}",-1.153633121467532,-1.1004423082804724,-1.119046348382675,-1.152246706137471,-1.0877471846866695,-1.1256534897860362,-1.2383501302343376,-1.003264648502897,-1.1225479921847614,0.06245859950580674,332,-1.007790744277151,-1.0705979755540167,-1.0871763515013577,-1.1075630843598432,-1.118048880077974,-1.1195068532881949,-1.1296704739852907,-1.131183364907041,-1.0964422159938585,0.038804684225576584
18.382004022598267,7.491957539111207,0.2591612935066223,0.052998306655320813,0.8,0.8,0.01,6,200,0.01,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 6, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 1}",-1.1531449344814233,-1.1017029317580285,-1.1176255319052366,-1.1508930652833202,-1.0907626535576003,-1.124984660794644,-1.2386356639214693,-1.0064972579131797,-1.1230308374518627,0.061397133126912425,334,-1.0057057748107154,-1.0721745662839584,-1.0867712312294853,-1.106979496384891,-1.1183390859446318,-1.1189116549485374,-1.1294581859303616,-1.133045350565886,-1.0964231682623085,0.039434712238668776
14.017200738191605,6.530152927467741,0.25004202127456665,0.05086301341148017,0.8,0.8,0.01,8,100,0,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.6}",-1.375502393834406,-1.421270495124283,-1.301471224020711,-1.4195102482544402,-1.4400124838147959,-1.4671231204752488,-1.6886493626420678,-1.4610619595983272,-1.446825160970535,0.10413566882995422,384,-1.5412752414674782,-1.5164885688271348,-1.492164866354431,-1.481699906668275,-1.4826368562288739,-1.4839305294670602,-1.4893184759974492,-1.50584867599716,-1.499170390125983,0.019603264351179102
13.533449947834015,5.7085819342521615,0.2723013758659363,0.08744849959543541,0.8,0.8,0.01,8,100,0,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.8}",-1.3763902303777773,-1.41828977195221,-1.3014864398307828,-1.4212628603606456,-1.4388689700873398,-1.4670425981805817,-1.6880826513479221,-1.461893779549967,-1.4466646627109032,0.10395684353453566,382,-1.5408477621396888,-1.516686627186692,-1.4924248168591643,-1.4823979843709405,-1.482135863968541,-1.4838629449136989,-1.489440158371517,-1.5062461742955127,-1.4992552915132193,0.019493004123999794
14.422831922769547,7.801721105785968,0.2573673129081726,0.04685775801121888,0.8,0.8,0.01,8,100,0,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 1}",-1.3696818641668633,-1.4143445377350645,-1.302826682178096,-1.4252897526378268,-1.45203164542993,-1.465727818959457,-1.6836541060916026,-1.4533448392076789,-1.445862655800815,0.1029033994308671,376,-1.5406691570794828,-1.516886852818209,-1.4935669919109846,-1.4820635779993936,-1.4849163369815936,-1.4835184707571138,-1.4893000026976304,-1.502930483543364,-1.4992314842234715,0.01910417298403702
14.014288991689682,5.6698833446855765,0.25305312871932983,0.054469590432422305,0.8,0.8,0.01,8,100,0.01,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.6}",-1.375500325419144,-1.4212675432689807,-1.3014631666060783,-1.4195103193041059,-1.4400123780985123,-1.4671748042487667,-1.6886118877984417,-1.461039944877633,-1.4468225462027078,0.10412734826816693,383,-1.5412815742568906,-1.5164919724919945,-1.4921668737407725,-1.4817019354038152,-1.4826390931484226,-1.4839318373307793,-1.4893248314328404,-1.5058500635686558,-1.4991735226717715,0.01960432175739157
13.845110684633255,5.760519007385697,0.25142785906791687,0.04437771272873177,0.8,0.8,0.01,8,100,0.01,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.8}",-1.3763864300833812,-1.418289362631154,-1.3014965839679533,-1.4212577291812378,-1.4388724905478127,-1.4670445737740176,-1.688068371748514,-1.461881309703294,-1.4466621064546705,0.10395120655002923,381,-1.5408536471507341,-1.5166915108360042,-1.492428806586554,-1.482400252155949,-1.4821375891336102,-1.4838647076582807,-1.4894423630652573,-1.5062476509926104,-1.4992583159473751,0.019494263813348876
13.133008152246475,5.344312064957262,0.25691741704940796,0.04637504512140043,0.8,0.8,0.01,8,100,0.01,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 100, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 1}",-1.3696598258762747,-1.4143447557249313,-1.302838287651815,-1.425294077391571,-1.452032163112968,-1.4657365456415457,-1.6836415785409755,-1.4533448923283945,-1.4458615157835595,0.10289990274916729,375,-1.5406698888505819,-1.5168918566779652,-1.4935706103030504,-1.4820681756854504,-1.484918015372336,-1.4835182704075387,-1.4893008454147143,-1.502931652289354,-1.499233664375124,0.01910413586963797
28.137428641319275,13.142686240165059,0.27586808800697327,0.04970055636001592,0.8,0.8,0.01,8,200,0,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.6}",-1.0767418496231687,-1.0214776671888173,-1.0261974041212603,-1.0540861173845726,-1.0041855049517106,-1.0518633073889796,-1.1774534614566858,-0.9417984339908175,-1.0442254682632517,0.06314621106701826,307,-0.9170535121563484,-0.9703569480547851,-0.9874502848149875,-1.0060786036984917,-1.0153116334390293,-1.0199615959963846,-1.0301622766355438,-1.0314451273154768,-0.9972274977638809,0.03609579510863662
26.33287611603737,11.424990112834905,0.26908278465270996,0.047854785946093596,0.8,0.8,0.01,8,200,0,0.8,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 0.8}",-1.076139663345432,-1.0211251508780022,-1.0272207890470495,-1.0546408332042374,-1.0038143085025455,-1.055805817563418,-1.1813920198156282,-0.9409737798867539,-1.0451390452803833,0.06440675703090097,311,-0.916643885780427,-0.9694436095921534,-0.9870406707742931,-1.0059770295982284,-1.0140917513894387,-1.0186985115605296,-1.0307318690076537,-1.0317372268365388,-0.9967955693174079,0.03623425173976242
27.89832505583763,12.99844444484842,0.27145013213157654,0.047319185529206914,0.8,0.8,0.01,8,200,0,1,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0, 'xgbregressor__subsample': 1}",-1.0729722007206595,-1.0235546211322464,-1.0264251447621648,-1.0574040596705447,-1.0059850499984542,-1.0526017388863185,-1.1818587556598799,-0.9379566370576222,-1.0448447759859862,0.06472016183530284,310,-0.9163434979347864,-0.972025992811706,-0.9885666800166921,-1.0056019768865583,-1.0154520006112007,-1.0170621557174988,-1.0306751136550911,-1.0312167932036227,-0.9971180263546444,0.035919953449272256
27.890336632728577,11.313101451086366,0.27140480279922485,0.051004363540436644,0.8,0.8,0.01,8,200,0.01,0.6,"{'xgbregressor__colsample_bylevel': 0.8, 'xgbregressor__colsample_bytree': 0.8, 'xgbregressor__learning_rate': 0.01, 'xgbregressor__max_depth': 8, 'xgbregressor__n_estimators': 200, 'xgbregressor__reg_alpha': 0.01, 'xgbregressor__subsample': 0.6}",-1.0770264015127515,-1.022550478510905,-1.025716104520148,-1.0524990058787735,-1.004262469951018,-1.051875753478604,-1.1790965248439809,-0.9419717098922024,-1.0443748060735478,0.0635001742729762,308,-0.9174039767775597,-0.9703355608992232,-0.9871660595869193,-1.0053402117105417,-1.0153197518496246,-1.0199751915987083,-1.0296604207821307,-1.0313389171679563,-0.997067511296583,0.035920198588977104
