mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
1.330234706401825,0.4811863410636698,0.2702905535697937,0.07646032044874886,0.7,{'ridge__alpha': 0.7},-0.9909313641381405,-0.8491594857894486,-0.8636783474615044,-0.8489442879144505,-0.7950877528104379,-0.9279757142935283,-1.0315910697783055,-0.880937132755228,-0.8985381443676306,0.07435635953583138,46,-0.6072058084793599,-0.6589675376007494,-0.6729279432394744,-0.6991241933615004,-0.7198836081476018,-0.7275748528104278,-0.7541638585991771,-0.7836015491979612,-0.7029311689295314,0.052485744757285784
1.2748748362064362,0.5145988316771977,0.2575841248035431,0.05402727124385406,0.705,{'ridge__alpha': 0.705},-0.9909251538236928,-0.8491715588474391,-0.8636678119935689,-0.848923997715463,-0.7951140524769638,-0.9279829798846642,-1.0316001900934915,-0.8809368484282573,-0.8985403241579426,0.07435453720652838,48,-0.6072058143365898,-0.6589675424958624,-0.6729279415581108,-0.6991242055453601,-0.7198829966387398,-0.7275748680316539,-0.7541638448987429,-0.7836015439732249,-0.7029310946847855,0.052485716448363494
1.3461253941059113,0.525705495534264,0.2673156261444092,0.055786518729103333,0.71,{'ridge__alpha': 0.71},-0.9909218265922326,-0.8491805433241828,-0.8636254393358375,-0.8489388673027162,-0.7950935365880887,-0.9279815855033793,-1.0315545489355107,-0.8808850838299046,-0.8985226789264815,0.07434934297103163,25,-0.6072058197804799,-0.6589675431263076,-0.6729279510350828,-0.6991241941843952,-0.7198835323217745,-0.7275748742701059,-0.754163890918034,-0.7836019170996181,-0.7029312153419748,0.05248581386236285
1.2919336557388306,0.4700016454932129,0.2653658390045166,0.06567516524273588,0.715,{'ridge__alpha': 0.715},-0.9909205722966973,-0.8491659187384288,-0.8636850163322033,-0.848956336263386,-0.7951013651777433,-0.9279758313508556,-1.0318082628215115,-0.8809414577304133,-0.898569345088905,0.07439886646644027,61,-0.607205825580157,-0.6589675441096359,-0.6729279448262134,-0.6991242014886443,-0.7198835375449607,-0.7275748592448348,-0.7541717487770059,-0.7836015434861343,-0.7029321506321982,0.052486699201890794
1.1954813301563263,0.4376990188343579,0.2575148344039917,0.07445332107570174,0.72,{'ridge__alpha': 0.72},-0.990912316159648,-0.8491470616787343,-0.8636493299934536,-0.8489370514865772,-0.7950990691709297,-0.9279775222670341,-1.0318301457090358,-0.8809199000273542,-0.8985590495615958,0.07440887073674382,59,-0.6072058316771257,-0.6589675369692715,-0.6729279415037467,-0.6991241941212388,-0.7198835292424495,-0.7275748754319955,-0.7541717525252162,-0.7836015420221484,-0.702932150436649,0.052486699654720206
1.3350531458854675,0.502803667301407,0.26821455359458923,0.0880397911381287,0.725,{'ridge__alpha': 0.725},-0.9909053758882285,-0.8491670540578018,-0.8636861904438953,-0.848953701431029,-0.7951023278123026,-0.9279809621184302,-1.0315385795524346,-0.8809194415451695,-0.8985317041061613,0.07433695873440767,36,-0.6072058374772837,-0.6589675468518218,-0.6729279472831835,-0.69912420627186,-0.7198835667765983,-0.7275748758952603,-0.7541638548255092,-0.7836015421686415,-0.7029311721937698,0.05248573464535656
1.31106635928154,0.5000896976243777,0.2550494372844696,0.06588066221596457,0.73,{'ridge__alpha': 0.73},-0.9908966196438518,-0.8491743789352527,-0.863628385979087,-0.8489428771746635,-0.7950867604023047,-0.9279800337071367,-1.0315724676345652,-0.8809184311557033,-0.8985249943290706,0.07434955347990849,28,-0.6072058438512402,-0.6589675478717016,-0.6729279460182634,-0.6991241958073822,-0.7198835708098806,-0.7275748782501917,-0.7541638898474877,-0.7836015207958432,-0.7029311741564988,0.05248573373875346
1.2266530394554138,0.4703392274134376,0.2588311731815338,0.05804749995194025,0.735,{'ridge__alpha': 0.735},-0.9909000449404163,-0.8491669946171894,-0.8636853765713036,-0.8489565500340526,-0.7950934446992993,-0.9279813558725843,-1.0315684268783856,-0.8809332549617271,-0.8985356810718697,0.07434377728277035,39,-0.607205848935319,-0.6589675492016428,-0.6729279475251202,-0.6991242094065516,-0.7198835331771181,-0.7275748739725517,-0.7541638920824496,-0.7836015488618737,-0.7029311753953282,0.05248573610390065
1.3353086113929749,0.46836773093610784,0.26470786333084106,0.06752583119342759,0.74,{'ridge__alpha': 0.74},-0.9908957126669284,-0.8491548588716904,-0.8636728740030918,-0.8489318103834964,-0.7950975990260921,-0.927981191415398,-1.0315528546399548,-0.8809499051188329,-0.8985296007656856,0.07434220110596758,34,-0.6072058549036732,-0.6589675479577473,-0.6729279441939923,-0.6991241968278624,-0.7198829914997803,-0.727574874465591,-0.7541638921313993,-0.7836015327890063,-0.7029311043461315,0.05248571030323535
1.2996562719345093,0.4459835112931515,0.271475225687027,0.06700075222662842,0.745,{'ridge__alpha': 0.745},-0.9908866135332657,-0.8491645696179205,-0.8636570550923865,-0.8489430355578429,-0.7951035323327559,-0.9279740891568992,-1.0315584018142139,-0.8808431124118877,-0.8985163011896465,0.07434299554278825,18,-0.6072058609251699,-0.658967551420835,-0.6729279450238135,-0.6991241972083426,-0.7198836255902843,-0.7275748308907835,-0.7541638859106687,-0.7836018085844341,-0.7029312131942915,0.052485783776041885
